time,x,y,z,vx,vy,vz,roll,pitch,yaw,M_pitch,Fx,Fy,Fz,portance,trainee,traction,Cl,Cd,Cm,speed,AoA_deg
78.2,22287.9,0,11001.5,285.053,0,0.0786392,0,0.0264568,0,5.77294,0,0,0,0,0,0,0.257329,0.021142,1.63615e-007,285.053,1.51559
78.3,22316.4,0,11001.5,285.053,0,0.0790209,0,0.0264581,0,5.90439,0,0,0,0,0,0,0.257329,0.021142,1.6734e-007,285.053,1.51566
78.4,22344.9,0,11001.5,285.053,0,0.0794045,0,0.0264595,0,6.03584,0,0,0,0,0,0,0.257329,0.021142,1.71065e-007,285.053,1.51574
78.5,22373.4,0,11001.6,285.054,0,0.07979,0,0.0264608,0,6.10158,0,0,0,0,0,0,0.257329,0.021142,1.72928e-007,285.054,1.51581
78.6,22401.9,0,11001.6,285.054,0,0.0801772,0,0.0264622,0,6.23303,0,0,0,0,0,0,0.257329,0.021142,1.76653e-007,285.054,1.51589
78.7,22430.4,0,11001.6,285.054,0,0.0805666,0,0.0264635,0,6.36449,0,0,0,0,0,0,0.257329,0.021142,1.80379e-007,285.054,1.51597
78.8,22458.9,0,11001.6,285.054,0,0.0809577,0,0.0264649,0,6.49594,0,0,0,0,0,0,0.257329,0.021142,1.84104e-007,285.055,1.51604
78.9,22487.4,0,11001.6,285.055,0,0.0813506,0,0.0264663,0,6.6274,0,0,0,0,0,0,0.257329,0.021142,1.87829e-007,285.055,1.51612
79,22515.9,0,11001.6,285.055,0,0.0817454,0,0.0264677,0,6.69313,0,0,0,0,0,0,0.257329,0.021142,1.89692e-007,285.055,1.5162
79.1,22544.4,0,11001.6,285.055,0,0.082142,0,0.026469,0,6.82459,0,0,0,0,0,0,0.257329,0.021142,1.93417e-007,285.055,1.51628
79.2,22572.9,0,11001.6,285.056,0,0.0825403,0,0.0264704,0,6.89033,0,0,0,0,0,0,0.257329,0.021142,1.9528e-007,285.056,1.51636
79.3,22601.5,0,11001.6,285.056,0,0.0829404,0,0.0264718,0,6.95606,0,0,0,0,0,0,0.257329,0.021142,1.97142e-007,285.056,1.51643
79.4,22630,0,11001.6,285.056,0,0.0833424,0,0.0264733,0,6.95608,0,0,0,0,0,0,0.257329,0.021142,1.97142e-007,285.056,1.51651
79.5,22658.5,0,11001.6,285.056,0,0.0837463,0,0.0264747,0,6.95609,0,0,0,0,0,0,0.257329,0.021142,1.97142e-007,285.056,1.51659
79.6,22687,0,11001.6,285.057,0,0.0841522,0,0.0264761,0,6.9561,0,0,0,0,0,0,0.257329,0.021142,1.97142e-007,285.057,1.51667
79.7,22715.5,0,11001.7,285.057,0,0.0845599,0,0.0264775,0,6.89039,0,0,0,0,0,0,0.257329,0.021142,1.9528e-007,285.057,1.51675
79.8,22744,0,11001.7,285.057,0,0.0849695,0,0.026479,0,6.82468,0,0,0,0,0,0,0.257329,0.021142,1.93417e-007,285.057,1.51684
79.9,22772.5,0,11001.7,285.058,0,0.0853813,0,0.0264804,0,6.75897,0,0,0,0,0,0,0.257329,0.021142,1.91554e-007,285.058,1.51692
80,22801,0,11001.7,285.058,0,0.0857955,0,0.0264819,0,6.69327,0,0,0,0,0,0,0.257329,0.021142,1.89692e-007,285.058,1.517
80.1,22829.5,0,11001.7,285.058,0,0.0862115,0,0.0264833,0,6.69328,0,0,0,0,0,0,0.257329,0.021142,1.89692e-007,285.058,1.51708
80.2,22858,0,11001.7,285.058,0,0.0866296,0,0.0264848,0,6.62757,0,0,0,0,0,0,0.257329,0.021142,1.87829e-007,285.058,1.51716
80.3,22886.5,0,11001.7,285.059,0,0.0870498,0,0.0264863,0,6.69331,0,0,0,0,0,0,0.257329,0.021142,1.89692e-007,285.059,1.51725
80.4,22915,0,11001.7,285.059,0,0.0874724,0,0.0264877,0,6.69332,0,0,0,0,0,0,0.257329,0.021142,1.89692e-007,285.059,1.51733
80.5,22943.5,0,11001.7,285.059,0,0.0878968,0,0.0264892,0,6.75906,0,0,0,0,0,0,0.257329,0.021142,1.91554e-007,285.059,1.51741
80.6,22972,0,11001.7,285.06,0,0.0883232,0,0.0264907,0,6.8248,0,0,0,0,0,0,0.257329,0.021142,1.93417e-007,285.06,1.5175
80.7,23000.5,0,11001.7,285.06,0,0.088752,0,0.0264922,0,6.89054,0,0,0,0,0,0,0.257329,0.021142,1.9528e-007,285.06,1.51758
80.8,23029,0,11001.8,285.06,0,0.0891828,0,0.0264937,0,6.95628,0,0,0,0,0,0,0.257329,0.021142,1.97142e-007,285.06,1.51767
80.9,23057.5,0,11001.8,285.061,0,0.0896154,0,0.0264953,0,7.02202,0,0,0,0,0,0,0.257329,0.021142,1.99005e-007,285.061,1.51775
81,23086.1,0,11001.8,285.061,0,0.0900502,0,0.0264968,0,7.08776,0,0,0,0,0,0,0.257329,0.021142,2.00868e-007,285.061,1.51784
81.1,23114.6,0,11001.8,285.061,0,0.0904872,0,0.0264983,0,7.08777,0,0,0,0,0,0,0.257329,0.021142,2.00868e-007,285.061,1.51792
81.2,23143.1,0,11001.8,285.062,0,0.0909262,0,0.0264998,0,7.21924,0,0,0,0,0,0,0.257329,0.021142,2.04593e-007,285.062,1.51801
81.3,23171.6,0,11001.8,285.062,0,0.0913671,0,0.0265014,0,7.3507,0,0,0,0,0,0,0.257329,0.021142,2.08318e-007,285.062,1.5181
81.4,23200.1,0,11001.8,285.062,0,0.0918103,0,0.0265029,0,7.35072,0,0,0,0,0,0,0.257329,0.021142,2.08318e-007,285.062,1.51818
81.5,23228.6,0,11001.8,285.062,0,0.0922556,0,0.0265045,0,7.41646,0,0,0,0,0,0,0.257329,0.021142,2.10181e-007,285.062,1.51827
81.6,23257.1,0,11001.8,285.063,0,0.0927028,0,0.0265061,0,7.41648,0,0,0,0,0,0,0.257329,0.021142,2.10181e-007,285.063,1.51836
81.7,23285.6,0,11001.8,285.063,0,0.0931521,0,0.0265076,0,7.41649,0,0,0,0,0,0,0.257329,0.021142,2.10181e-007,285.063,1.51845
81.8,23314.1,0,11001.8,285.063,0,0.0936037,0,0.0265092,0,7.41651,0,0,0,0,0,0,0.257329,0.021142,2.10181e-007,285.063,1.51854
81.9,23342.6,0,11001.9,285.064,0,0.0940574,0,0.0265108,0,7.48225,0,0,0,0,0,0,0.257329,0.021142,2.12044e-007,285.064,1.51863
82,23371.1,0,11001.9,285.064,0,0.0945135,0,0.0265124,0,7.48227,0,0,0,0,0,0,0.257329,0.021142,2.12044e-007,285.064,1.51872
82.1,23399.6,0,11001.9,285.064,0,0.0949717,0,0.026514,0,7.54801,0,0,0,0,0,0,0.257329,0.021142,2.13906e-007,285.064,1.51881
82.2,23428.1,0,11001.9,285.065,0,0.0954325,0,0.0265156,0,7.54803,0,0,0,0,0,0,0.257329,0.021142,2.13906e-007,285.065,1.5189
82.3,23456.6,0,11001.9,285.065,0,0.0958953,0,0.0265173,0,7.61378,0,0,0,0,0,0,0.257329,0.021142,2.15769e-007,285.065,1.51899
82.4,23485.1,0,11001.9,285.065,0,0.0963606,0,0.0265189,0,7.61379,0,0,0,0,0,0,0.257329,0.021142,2.15769e-007,285.065,1.51908
82.5,23513.6,0,11001.9,285.066,0,0.096828,0,0.0265205,0,7.67954,0,0,0,0,0,0,0.257329,0.021142,2.17631e-007,285.066,1.51917
82.6,23542.1,0,11001.9,285.066,0,0.0972979,0,0.0265222,0,7.74529,0,0,0,0,0,0,0.257329,0.021142,2.19494e-007,285.066,1.51927
82.7,23570.7,0,11001.9,285.066,0,0.0977697,0,0.0265238,0,7.87676,0,0,0,0,0,0,0.257329,0.021142,2.23219e-007,285.066,1.51936
82.8,23599.2,0,11001.9,285.067,0,0.0982442,0,0.0265255,0,7.9425,0,0,0,0,0,0,0.257329,0.021142,2.25082e-007,285.067,1.51945
82.9,23627.7,0,11001.9,285.067,0,0.0987206,0,0.0265272,0,8.00825,0,0,0,0,0,0,0.257329,0.021142,2.26945e-007,285.067,1.51955
83,23656.2,0,11002,285.067,0,0.0991996,0,0.0265288,0,8.00827,0,0,0,0,0,0,0.257329,0.021142,2.26945e-007,285.067,1.51964
83.1,23684.7,0,11002,285.068,0,0.0996806,0,0.0265305,0,8.07401,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.068,1.51974
83.2,23713.2,0,11002,285.068,0,0.100164,0,0.0265322,0,8.07403,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.068,1.51983
83.3,23741.7,0,11002,285.068,0,0.10065,0,0.0265339,0,8.07405,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.068,1.51993
83.4,23770.2,0,11002,285.069,0,0.101138,0,0.0265356,0,8.07407,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.069,1.52003
83.5,23798.7,0,11002,285.069,0,0.101628,0,0.0265374,0,8.07409,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.069,1.52012
83.6,23827.2,0,11002,285.069,0,0.102121,0,0.0265391,0,8.07411,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.069,1.52022
83.7,23855.7,0,11002,285.07,0,0.102616,0,0.0265408,0,8.07413,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.07,1.52032
83.8,23884.2,0,11002,285.07,0,0.103113,0,0.0265426,0,8.07415,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.07,1.52042
83.9,23912.7,0,11002,285.071,0,0.103614,0,0.0265443,0,8.07417,0,0,0,0,0,0,0.257329,0.021142,2.28807e-007,285.071,1.52051
84,23941.2,0,11002.1,285.071,0,0.104116,0,0.0265461,0,8.13992,0,0,0,0,0,0,0.257329,0.021142,2.3067e-007,285.071,1.52061
84.1,23969.8,0,11002.1,285.071,0,0.104621,0,0.0265479,0,8.13994,0,0,0,0,0,0,0.257329,0.021142,2.3067e-007,285.071,1.52071
84.2,23998.3,0,11002.1,285.072,0,0.105129,0,0.0265496,0,8.20569,0,0,0,0,0,0,0.257329,0.021142,2.32533e-007,285.072,1.52081
84.3,24026.8,0,11002.1,285.072,0,0.105639,0,0.0265514,0,8.20571,0,0,0,0,0,0,0.257329,0.021142,2.32533e-007,285.072,1.52091
84.4,24055.3,0,11002.1,285.072,0,0.106152,0,0.0265532,0,8.3372,0,0,0,0,0,0,0.257329,0.021142,2.36258e-007,285.072,1.52101
84.5,24083.8,0,11002.1,285.073,0,0.106667,0,0.026555,0,8.40295,0,0,0,0,0,0,0.257329,0.021142,2.38121e-007,285.073,1.52112
84.6,24112.3,0,11002.1,285.073,0,0.107184,0,0.0265568,0,8.4687,0,0,0,0,0,0,0.257329,0.021142,2.39983e-007,285.073,1.52122
84.7,24140.8,0,11002.1,285.073,0,0.107705,0,0.0265587,0,8.60018,0,0,0,0,0,0,0.257329,0.021142,2.43708e-007,285.073,1.52132
84.8,24169.3,0,11002.1,285.074,0,0.108227,0,0.0265605,0,8.66593,0,0,0,0,0,0,0.257329,0.021142,2.45571e-007,285.074,1.52142
84.9,24197.8,0,11002.2,285.074,0,0.108752,0,0.0265623,0,8.73169,0,0,0,0,0,0,0.257329,0.021142,2.47434e-007,285.074,1.52153
85,24226.3,0,11002.2,285.075,0,0.10928,0,0.0265642,0,8.73171,0,0,0,0,0,0,0.257329,0.021142,2.47434e-007,285.075,1.52163
85.1,24254.8,0,11002.2,285.075,0,0.10981,0,0.026566,0,8.79746,0,0,0,0,0,0,0.257329,0.021142,2.49296e-007,285.075,1.52174
85.2,24283.3,0,11002.2,285.075,0,0.110342,0,0.0265679,0,8.86322,0,0,0,0,0,0,0.257329,0.021142,2.51159e-007,285.075,1.52184
85.3,24311.8,0,11002.2,285.076,0,0.110877,0,0.0265698,0,8.92897,0,0,0,0,0,0,0.257329,0.021142,2.53022e-007,285.076,1.52195
85.4,24340.4,0,11002.2,285.076,0,0.111414,0,0.0265717,0,8.92899,0,0,0,0,0,0,0.257329,0.021142,2.53022e-007,285.076,1.52205
85.5,24368.9,0,11002.2,285.076,0,0.111955,0,0.0265735,0,8.92902,0,0,0,0,0,0,0.257329,0.021142,2.53022e-007,285.076,1.52216
85.6,24397.4,0,11002.2,285.077,0,0.112498,0,0.0265755,0,8.92904,0,0,0,0,0,0,0.257329,0.021142,2.53022e-007,285.077,1.52227
85.7,24425.9,0,11002.2,285.077,0,0.113043,0,0.0265774,0,8.92907,0,0,0,0,0,0,0.257329,0.021142,2.53022e-007,285.077,1.52237
85.8,24454.4,0,11002.3,285.078,0,0.113592,0,0.0265793,0,8.99483,0,0,0,0,0,0,0.257329,0.021142,2.54884e-007,285.078,1.52248
85.9,24482.9,0,11002.3,285.078,0,0.114143,0,0.0265812,0,8.99485,0,0,0,0,0,0,0.257329,0.021142,2.54884e-007,285.078,1.52259
86,24511.4,0,11002.3,285.078,0,0.114697,0,0.0265832,0,9.06061,0,0,0,0,0,0,0.257329,0.021142,2.56747e-007,285.078,1.5227
86.1,24539.9,0,11002.3,285.079,0,0.115253,0,0.0265851,0,9.12637,0,0,0,0,0,0,0.257329,0.021142,2.5861e-007,285.079,1.52281
86.2,24568.4,0,11002.3,285.079,0,0.115813,0,0.0265871,0,9.19213,0,0,0,0,0,0,0.257329,0.021142,2.60472e-007,285.079,1.52292
86.3,24596.9,0,11002.3,285.08,0,0.116375,0,0.026589,0,9.19215,0,0,0,0,0,0,0.257329,0.021142,2.60472e-007,285.08,1.52303
86.4,24625.4,0,11002.3,285.08,0,0.116939,0,0.026591,0,9.25791,0,0,0,0,0,0,0.257329,0.021142,2.62335e-007,285.08,1.52314
86.5,24653.9,0,11002.3,285.08,0,0.117507,0,0.026593,0,9.32367,0,0,0,0,0,0,0.257329,0.021142,2.64198e-007,285.08,1.52325
86.6,24682.4,0,11002.4,285.081,0,0.118077,0,0.026595,0,9.45516,0,0,0,0,0,0,0.257329,0.021142,2.67923e-007,285.081,1.52337
86.7,24711,0,11002.4,285.081,0,0.11865,0,0.026597,0,9.52092,0,0,0,0,0,0,0.257329,0.021142,2.69786e-007,285.081,1.52348
86.8,24739.5,0,11002.4,285.082,0,0.119225,0,0.026599,0,9.52095,0,0,0,0,0,0,0.257329,0.021142,2.69786e-007,285.082,1.52359
86.9,24768,0,11002.4,285.082,0,0.119803,0,0.0266011,0,9.58671,0,0,0,0,0,0,0.257329,0.021142,2.71648e-007,285.082,1.52371
87,24796.5,0,11002.4,285.082,0,0.120384,0,0.0266031,0,9.58674,0,0,0,0,0,0,0.257329,0.021142,2.71648e-007,285.082,1.52382
87.1,24825,0,11002.4,285.083,0,0.120968,0,0.0266051,0,9.58677,0,0,0,0,0,0,0.257329,0.021142,2.71648e-007,285.083,1.52394
87.2,24853.5,0,11002.4,285.083,0,0.121555,0,0.0266072,0,9.5868,0,0,0,0,0,0,0.257329,0.021142,2.71648e-007,285.083,1.52405
87.3,24882,0,11002.4,285.084,0,0.122144,0,0.0266093,0,9.65256,0,0,0,0,0,0,0.257329,0.021142,2.73511e-007,285.084,1.52417
87.4,24910.5,0,11002.4,285.084,0,0.122737,0,0.0266113,0,9.71832,0,0,0,0,0,0,0.257329,0.021142,2.75373e-007,285.084,1.52429
87.5,24939,0,11002.5,285.085,0,0.123332,0,0.0266134,0,9.71835,0,0,0,0,0,0,0.257329,0.021142,2.75373e-007,285.085,1.5244
87.6,24967.5,0,11002.5,285.085,0,0.123931,0,0.0266155,0,9.84985,0,0,0,0,0,0,0.257329,0.021142,2.79099e-007,285.085,1.52452
87.7,24996,0,11002.5,285.085,0,0.124532,0,0.0266176,0,9.84988,0,0,0,0,0,0,0.257329,0.021142,2.79099e-007,285.085,1.52464
87.8,25024.5,0,11002.5,285.086,0,0.125136,0,0.0266197,0,9.91565,0,0,0,0,0,0,0.257329,0.021142,2.80961e-007,285.086,1.52476
87.9,25053.1,0,11002.5,285.086,0,0.125743,0,0.0266219,0,9.91568,0,0,0,0,0,0,0.257329,0.021142,2.80961e-007,285.086,1.52488
88,25081.6,0,11002.5,285.087,0,0.126353,0,0.026624,0,9.98145,0,0,0,0,0,0,0.257329,0.021142,2.82824e-007,285.087,1.525
88.1,25110.1,0,11002.5,285.087,0,0.126966,0,0.0266262,0,10.0472,0,0,0,0,0,0,0.257329,0.021142,2.84687e-007,285.087,1.52512
88.2,25138.6,0,11002.5,285.088,0,0.127582,0,0.0266283,0,10.113,0,0,0,0,0,0,0.257329,0.021142,2.86549e-007,285.088,1.52524
88.3,25167.1,0,11002.6,285.088,0,0.128201,0,0.0266305,0,10.113,0,0,0,0,0,0,0.257329,0.021142,2.86549e-007,285.088,1.52536
88.4,25195.6,0,11002.6,285.088,0,0.128823,0,0.0266327,0,10.1788,0,0,0,0,0,0,0.257329,0.021142,2.88412e-007,285.088,1.52549
88.5,25224.1,0,11002.6,285.089,0,0.129447,0,0.0266349,0,10.2445,0,0,0,0,0,0,0.257329,0.021142,2.90275e-007,285.089,1.52561
88.6,25252.6,0,11002.6,285.089,0,0.130075,0,0.0266371,0,10.1788,0,0,0,0,0,0,0.257329,0.021142,2.88412e-007,285.089,1.52573
88.7,25281.1,0,11002.6,285.09,0,0.130706,0,0.0266393,0,10.2446,0,0,0,0,0,0,0.257329,0.021142,2.90275e-007,285.09,1.52586
88.8,25309.6,0,11002.6,285.09,0,0.13134,0,0.0266415,0,10.3104,0,0,0,0,0,0,0.257329,0.021142,2.92137e-007,285.09,1.52598
88.9,25338.1,0,11002.6,285.091,0,0.131977,0,0.0266437,0,10.3762,0,0,0,0,0,0,0.257329,0.021142,2.94e-007,285.091,1.52611
89,25366.7,0,11002.7,285.091,0,0.132617,0,0.026646,0,10.5077,0,0,0,0,0,0,0.257329,0.021142,2.97725e-007,285.091,1.52624
89.1,25395.2,0,11002.7,285.092,0,0.133261,0,0.0266482,0,10.5734,0,0,0,0,0,0,0.257329,0.021142,2.99588e-007,285.092,1.52636
89.2,25423.7,0,11002.7,285.092,0,0.133907,0,0.0266505,0,10.6392,0,0,0,0,0,0,0.257329,0.021142,3.0145e-007,285.092,1.52649
89.3,25452.2,0,11002.7,285.093,0,0.134557,0,0.0266528,0,10.7707,0,0,0,0,0,0,0.257329,0.021142,3.05176e-007,285.093,1.52662
89.4,25480.7,0,11002.7,285.093,0,0.13521,0,0.026655,0,10.7708,0,0,0,0,0,0,0.257329,0.021142,3.05176e-007,285.093,1.52675
89.5,25509.2,0,11002.7,285.093,0,0.135865,0,0.0266573,0,10.8365,0,0,0,0,0,0,0.257329,0.021142,3.07038e-007,285.093,1.52688
89.6,25537.7,0,11002.7,285.094,0,0.136524,0,0.0266596,0,10.9023,0,0,0,0,0,0,0.257329,0.021142,3.08901e-007,285.094,1.52701
89.7,25566.2,0,11002.7,285.094,0,0.137186,0,0.026662,0,10.9023,0,0,0,0,0,0,0.257329,0.021142,3.08901e-007,285.094,1.52714
89.8,25594.7,0,11002.8,285.095,0,0.137852,0,0.0266643,0,10.9024,0,0,0,0,0,0,0.257329,0.021142,3.08901e-007,285.095,1.52727
89.9,25623.2,0,11002.8,285.095,0,0.13852,0,0.0266666,0,10.9682,0,0,0,0,0,0,0.257329,0.021142,3.10764e-007,285.095,1.5274
90,25651.8,0,11002.8,285.096,0,0.139192,0,0.026669,0,10.9682,0,0,0,0,0,0,0.257329,0.021142,3.10764e-007,285.096,1.52753
90.1,25680.3,0,11002.8,285.096,0,0.139867,0,0.0266714,0,11.034,0,0,0,0,0,0,0.257329,0.021142,3.12626e-007,285.096,1.52767
90.2,25708.8,0,11002.8,285.097,0,0.140545,0,0.0266737,0,11.034,0,0,0,0,0,0,0.257329,0.021142,3.12626e-007,285.097,1.5278
90.3,25737.3,0,11002.8,285.097,0,0.141227,0,0.0266761,0,11.0998,0,0,0,0,0,0,0.257329,0.021142,3.14489e-007,285.097,1.52793
90.4,25765.8,0,11002.8,285.098,0,0.141912,0,0.0266785,0,11.2313,0,0,0,0,0,0,0.257329,0.021142,3.18214e-007,285.098,1.52807
90.5,25794.3,0,11002.9,285.098,0,0.1426,0,0.0266809,0,11.2971,0,0,0,0,0,0,0.257329,0.021142,3.20077e-007,285.098,1.52821
90.6,25822.8,0,11002.9,285.099,0,0.143292,0,0.0266834,0,11.3629,0,0,0,0,0,0,0.257329,0.021142,3.2194e-007,285.099,1.52834
90.7,25851.3,0,11002.9,285.099,0,0.143987,0,0.0266858,0,11.4286,0,0,0,0,0,0,0.257329,0.021142,3.23802e-007,285.099,1.52848
90.8,25879.8,0,11002.9,285.1,0,0.144685,0,0.0266882,0,11.4944,0,0,0,0,0,0,0.257329,0.021142,3.25665e-007,285.1,1.52862
90.9,25908.3,0,11002.9,285.1,0,0.145387,0,0.0266907,0,11.5602,0,0,0,0,0,0,0.257329,0.021142,3.27528e-007,285.1,1.52875
91,25936.8,0,11002.9,285.101,0,0.146092,0,0.0266932,0,11.626,0,0,0,0,0,0,0.257329,0.021142,3.2939e-007,285.101,1.52889
91.1,25965.4,0,11002.9,285.101,0,0.1468,0,0.0266957,0,11.6918,0,0,0,0,0,0,0.257329,0.021142,3.31253e-007,285.101,1.52903
91.2,25993.9,0,11003,285.102,0,0.147512,0,0.0266982,0,11.6918,0,0,0,0,0,0,0.257329,0.021142,3.31253e-007,285.102,1.52917
91.3,26022.4,0,11003,285.102,0,0.148227,0,0.0267007,0,11.7576,0,0,0,0,0,0,0.257329,0.021142,3.33115e-007,285.102,1.52932
91.4,26050.9,0,11003,285.103,0,0.148946,0,0.0267032,0,11.7576,0,0,0,0,0,0,0.257329,0.021142,3.33115e-007,285.103,1.52946
91.5,26079.4,0,11003,285.103,0,0.149668,0,0.0267057,0,11.8234,0,0,0,0,0,0,0.257329,0.021142,3.34978e-007,285.103,1.5296
91.6,26107.9,0,11003,285.104,0,0.150394,0,0.0267083,0,11.8892,0,0,0,0,0,0,0.257329,0.021142,3.36841e-007,285.104,1.52974
91.7,26136.4,0,11003,285.104,0,0.151124,0,0.0267108,0,11.955,0,0,0,0,0,0,0.257329,0.021142,3.38703e-007,285.104,1.52989
91.8,26164.9,0,11003,285.105,0,0.151857,0,0.0267134,0,12.0208,0,0,0,0,0,0,0.257329,0.021142,3.40566e-007,285.105,1.53003
91.9,26193.4,0,11003.1,285.105,0,0.152593,0,0.026716,0,12.0866,0,0,0,0,0,0,0.257329,0.021142,3.42429e-007,285.105,1.53018
92,26221.9,0,11003.1,285.106,0,0.153333,0,0.0267185,0,12.1524,0,0,0,0,0,0,0.257329,0.021142,3.44291e-007,285.106,1.53032
92.1,26250.5,0,11003.1,285.106,0,0.154077,0,0.0267212,0,12.2182,0,0,0,0,0,0,0.257329,0.021142,3.46154e-007,285.106,1.53047
92.2,26279,0,11003.1,285.107,0,0.154824,0,0.0267238,0,12.284,0,0,0,0,0,0,0.257329,0.021142,3.48017e-007,285.107,1.53062
92.3,26307.5,0,11003.1,285.107,0,0.155574,0,0.0267264,0,12.3497,0,0,0,0,0,0,0.257329,0.021142,3.49879e-007,285.107,1.53076
92.4,26336,0,11003.1,285.108,0,0.156328,0,0.026729,0,12.4155,0,0,0,0,0,0,0.257329,0.021142,3.51742e-007,285.108,1.53091
92.5,26364.5,0,11003.2,285.108,0,0.157086,0,0.0267317,0,12.4156,0,0,0,0,0,0,0.257329,0.021142,3.51742e-007,285.109,1.53106
92.6,26393,0,11003.2,285.109,0,0.157848,0,0.0267344,0,12.4814,0,0,0,0,0,0,0.257329,0.021142,3.53605e-007,285.109,1.53121
92.7,26421.5,0,11003.2,285.11,0,0.158613,0,0.0267371,0,12.5472,0,0,0,0,0,0,0.257329,0.021142,3.55467e-007,285.11,1.53136
92.8,26450,0,11003.2,285.11,0,0.159382,0,0.0267397,0,12.5472,0,0,0,0,0,0,0.257329,0.021142,3.55467e-007,285.11,1.53152
92.9,26478.5,0,11003.2,285.111,0,0.160155,0,0.0267425,0,12.613,0,0,0,0,0,0,0.257329,0.021142,3.5733e-007,285.111,1.53167
93,26507.1,0,11003.2,285.111,0,0.160932,0,0.0267452,0,12.6788,0,0,0,0,0,0,0.257329,0.021142,3.59192e-007,285.111,1.53182
93.1,26535.6,0,11003.3,285.112,0,0.161713,0,0.0267479,0,12.7446,0,0,0,0,0,0,0.257328,0.021142,3.61055e-007,285.112,1.53198
93.2,26564.1,0,11003.3,285.112,0,0.162497,0,0.0267507,0,12.8762,0,0,0,0,0,0,0.257328,0.021142,3.6478e-007,285.112,1.53213
93.3,26592.6,0,11003.3,285.113,0,0.163285,0,0.0267534,0,12.942,0,0,0,0,0,0,0.257328,0.021142,3.66643e-007,285.113,1.53229
93.4,26621.1,0,11003.3,285.113,0,0.164077,0,0.0267562,0,13.0078,0,0,0,0,0,0,0.257328,0.021142,3.68506e-007,285.113,1.53244
93.5,26649.6,0,11003.3,285.114,0,0.164872,0,0.026759,0,13.0736,0,0,0,0,0,0,0.257328,0.021142,3.70368e-007,285.114,1.5326
93.6,26678.1,0,11003.3,285.115,0,0.165672,0,0.0267618,0,13.1394,0,0,0,0,0,0,0.257328,0.021142,3.72231e-007,285.115,1.53276
93.7,26706.6,0,11003.4,285.115,0,0.166475,0,0.0267646,0,13.2052,0,0,0,0,0,0,0.257328,0.021142,3.74094e-007,285.115,1.53291
93.8,26735.2,0,11003.4,285.116,0,0.167283,0,0.0267674,0,13.271,0,0,0,0,0,0,0.257328,0.021142,3.75956e-007,285.116,1.53307
93.9,26763.7,0,11003.4,285.116,0,0.168094,0,0.0267703,0,13.4025,0,0,0,0,0,0,0.257328,0.021142,3.79682e-007,285.116,1.53323
94,26792.2,0,11003.4,285.117,0,0.168909,0,0.0267731,0,13.4683,0,0,0,0,0,0,0.257328,0.021142,3.81544e-007,285.117,1.53339
94.1,26820.7,0,11003.4,285.117,0,0.169728,0,0.026776,0,13.5999,0,0,0,0,0,0,0.257328,0.021142,3.8527e-007,285.118,1.53356
94.2,26849.2,0,11003.4,285.118,0,0.170552,0,0.0267789,0,13.5999,0,0,0,0,0,0,0.257328,0.021142,3.8527e-007,285.118,1.53372
94.3,26877.7,0,11003.5,285.119,0,0.171379,0,0.0267818,0,13.7315,0,0,0,0,0,0,0.257328,0.021142,3.88995e-007,285.119,1.53388
94.4,26906.2,0,11003.5,285.119,0,0.17221,0,0.0267847,0,13.7973,0,0,0,0,0,0,0.257328,0.021142,3.90857e-007,285.119,1.53405
94.5,26934.7,0,11003.5,285.12,0,0.173045,0,0.0267876,0,13.8631,0,0,0,0,0,0,0.257328,0.021142,3.9272e-007,285.12,1.53421
94.6,26963.2,0,11003.5,285.12,0,0.173884,0,0.0267905,0,13.9289,0,0,0,0,0,0,0.257328,0.021142,3.94583e-007,285.12,1.53438
94.7,26991.8,0,11003.5,285.121,0,0.174727,0,0.0267935,0,13.929,0,0,0,0,0,0,0.257328,0.021142,3.94583e-007,285.121,1.53454
94.8,27020.3,0,11003.5,285.122,0,0.175575,0,0.0267965,0,13.9948,0,0,0,0,0,0,0.257328,0.021142,3.96445e-007,285.122,1.53471
94.9,27048.8,0,11003.6,285.122,0,0.176426,0,0.0267995,0,14.0606,0,0,0,0,0,0,0.257328,0.021142,3.98308e-007,285.122,1.53488
95,27077.3,0,11003.6,285.123,0,0.177282,0,0.0268025,0,14.1264,0,0,0,0,0,0,0.257328,0.021142,4.00171e-007,285.123,1.53505
95.1,27105.8,0,11003.6,285.123,0,0.178142,0,0.0268055,0,14.1922,0,0,0,0,0,0,0.257328,0.021142,4.02033e-007,285.124,1.53522
95.2,27134.3,0,11003.6,285.124,0,0.179006,0,0.0268085,0,14.1923,0,0,0,0,0,0,0.257328,0.021142,4.02033e-007,285.124,1.53539
95.3,27162.8,0,11003.6,285.125,0,0.179874,0,0.0268115,0,14.2581,0,0,0,0,0,0,0.257328,0.021142,4.03896e-007,285.125,1.53556
95.4,27191.3,0,11003.6,285.125,0,0.180747,0,0.0268146,0,14.3239,0,0,0,0,0,0,0.257328,0.021142,4.05759e-007,285.125,1.53573
